contentSize,gender,titleCount,wasShared,imageLevel,relevancy,videos,isWeekend,browser,readTime,channels
158776,Male,6,no,noImage,no,high,yes,firefox,4,sports
51543,Male,3,no,noImage,yes,high,no,firefox,4.8,news
146329,Female,2,no,noImage,yes,medium,no,firefox,2.3,sports
397467,Male,3,no,noImage,no,high,no,firefox,4,sports
105592,Male,6,no,noImage,no,low,no,firefox,1.2,sports
78171,Female,4,no,noImage,yes,high,no,opera,4,sports
55377,Male,5,yes,noImage,no,high,yes,edge,4,business
258932,Female,3,no,noImage,yes,high,no,firefox,8,sports
38606,Male,3,no,noImage,yes,medium,yes,firefox,4.5,sports
219841,Male,2,no,noImage,yes,high,yes,firefox,1.2,sports
156926,Male,5,yes,noImage,no,low,no,firefox,6,sports
160362,Male,6,yes,noImage,no,high,yes,firefox,4,sports
192161,Male,5,no,noImage,yes,high,yes,firefox,4.3,sports
208570,Female,5,no,noImage,maybe,medium,no,firefox,2.6,sports
182771,Male,4,yes,noImage,no,low,yes,opera,4.8,entertainment
151089,Male,4,no,noImage,no,high,no,firefox,5,sports
163002,Female,5,no,noImage,yes,high,no,firefox,4,sports
155657,Female,6,no,noImage,yes,high,no,firefox,2,sports
217530,Male,3,no,noImage,no,high,no,firefox,4,sports
244406,Female,2,no,noImage,yes,high,no,edge,4,sports
152182,Female,2,no,noImage,yes,high,yes,firefox,0.6,news
55717,Male,3,yes,noImage,no,high,no,firefox,5,sports
201454,Female,4,no,noImage,yes,high,no,firefox,4,sports
144371,Male,4,no,noImage,no,high,yes,firefox,1.5,entertainment
277034,Male,6,no,noImage,yes,high,no,firefox,4,sports
462832,Female,4,yes,noImage,maybe,high,no,edge,4,entertainment
200681,Male,3,no,noImage,yes,high,no,firefox,4,sports
119565,Male,5,yes,noImage,no,low,yes,firefox,4,business
192017,Male,2,no,noImage,yes,high,no,firefox,4,sports
84808,Female,5,no,noImage,yes,high,no,edge,4,news
100154,Male,3,no,noImage,yes,high,yes,firefox,4,sports
169383,Male,4,yes,noImage,no,high,yes,firefox,4,sports
43887,Male,2,no,noImage,yes,high,no,firefox,1,entertainment
54260,Male,5,no,noImage,yes,high,no,firefox,9.9,sports
159876,Male,5,no,blurred,no,high,no,edge,7.2,entertainment
160474,Female,5,no,noImage,yes,high,no,firefox,4.3,sports
476334,Male,3,no,noImage,no,high,no,firefox,4,sports
52386,Male,9,no,noImage,yes,high,yes,opera,4,sports
83671,Female,3,no,noImage,yes,medium,no,edge,4,sports
172960,Male,5,no,noImage,yes,high,no,firefox,7,sports
191957,Male,5,yes,noImage,no,medium,no,edge,4,sports
40955,Male,4,no,noImage,yes,high,yes,firefox,4.3,news
98080,Male,4,yes,blurred,yes,high,yes,opera,4.5,lifestyle
175643,Male,4,no,noImage,no,high,no,firefox,3,sports
197184,Male,5,yes,noImage,no,low,yes,firefox,7,business
187295,Male,6,yes,noImage,no,high,yes,firefox,4,sports
40822,Male,2,no,noImage,yes,high,yes,firefox,1.5,sports
228729,Male,4,no,noImage,no,high,no,edge,4,sports
240496,Female,5,no,noImage,yes,medium,no,firefox,3.6,sports
51961,Male,3,no,noImage,yes,high,yes,edge,2,sports
174887,Female,4,no,noImage,yes,medium,no,firefox,4,sports
95855,Female,4,no,noImage,yes,high,yes,firefox,4,sports
362259,Female,3,no,noImage,yes,low,yes,firefox,4,sports
30916,Male,4,no,noImage,no,medium,yes,firefox,6,entertainment
153148,Female,6,no,noImage,yes,high,no,firefox,8.4,sports
167915,Male,5,no,noImage,no,high,no,firefox,4,sports
45156,Male,4,no,blurred,yes,high,no,firefox,4.1,sports
98776,Male,4,no,noImage,no,high,no,firefox,1.5,sports
209801,Female,3,no,noImage,yes,high,no,firefox,4.5,sports
183800,Male,4,no,noImage,no,high,yes,firefox,4,sports
54595,Female,4,no,noImage,yes,medium,no,edge,4,sports
79637,Female,3,no,noImage,yes,low,yes,opera,4,sports
126566,Male,5,no,noImage,no,high,no,edge,4,sports
233796,Female,3,yes,high,maybe,high,no,firefox,3.2,sports
191800,Female,7,no,low,yes,high,yes,edge,3.5,news
527162,Male,3,no,noImage,no,low,no,firefox,3,entertainment
139466,Female,2,no,noImage,yes,medium,no,firefox,2.5,sports
64520,Male,2,no,noImage,yes,high,no,firefox,3,sports
97741,Male,5,yes,noImage,no,high,no,firefox,4.5,sports
160173,Male,5,yes,high,no,low,yes,firefox,5,news
350995,Male,2,no,noImage,yes,high,no,firefox,1.6,sports
182836,Female,6,yes,noImage,maybe,high,no,firefox,4,lifestyle
143267,Female,3,no,noImage,yes,high,no,firefox,4.8,sports
346341,Female,2,no,noImage,yes,high,no,firefox,4,sports
172175,Male,5,yes,noImage,no,high,yes,firefox,5,sports
153035,Female,2,no,noImage,yes,medium,yes,firefox,2,sports
200127,Female,6,no,noImage,yes,high,no,firefox,4,sports
204470,Male,3,no,noImage,yes,high,yes,firefox,4.3,news
353012,Male,5,no,noImage,yes,high,no,firefox,4,sports
194342,Male,3,no,noImage,yes,high,no,firefox,4,sports
57898,Male,2,no,noImage,yes,high,no,firefox,4,sports
164707,Female,3,no,noImage,yes,medium,no,firefox,4,sports
269028,Male,4,no,noImage,no,high,yes,firefox,4,sports
83922,Male,6,yes,noImage,no,high,no,firefox,4,sports
160647,Female,5,no,noImage,yes,high,no,firefox,4.6,sports
125437,Female,7,no,noImage,yes,high,no,firefox,3.2,sports
246011,Female,4,no,noImage,maybe,high,yes,firefox,5.5,sports
216937,Female,2,no,noImage,yes,high,no,chrome,6,sports
66356,Male,6,no,noImage,no,high,no,firefox,5,entertainment
154981,Male,3,yes,noImage,no,high,yes,firefox,5,sports
197311,Female,6,no,noImage,yes,high,yes,firefox,4,business
301743,Female,4,no,noImage,yes,high,no,firefox,3.5,sports
401118,Male,5,yes,high,no,high,no,firefox,5,entertainment
98776,Male,4,yes,noImage,yes,low,no,firefox,5,sports
32528,Male,4,no,noImage,no,high,no,firefox,5,entertainment
177119,Female,3,no,noImage,yes,high,no,firefox,4.4,sports
193524,Male,4,yes,noImage,no,high,no,firefox,4,entertainment
192258,Male,6,yes,noImage,no,high,yes,firefox,4,business
145917,Female,2,no,noImage,yes,high,no,firefox,1.5,lifestyle
214838,Male,4,yes,noImage,no,medium,no,firefox,3,business
176011,Male,6,no,noImage,yes,high,no,firefox,4,sports
147239,Male,5,yes,noImage,no,high,yes,firefox,6,entertainment
159179,Male,4,yes,noImage,no,low,no,firefox,5,sports
155963,Male,5,no,noImage,no,medium,yes,firefox,3,sports
360457,Female,2,no,noImage,yes,low,no,firefox,3,sports
114674,Male,5,yes,noImage,no,low,no,firefox,4,business
95708,Male,4,yes,noImage,yes,low,yes,opera,4.5,entertainment
100734,Female,3,no,noImage,yes,medium,no,firefox,5.5,news
188972,Female,4,no,noImage,yes,low,no,firefox,3,sports
162667,Male,2,no,noImage,yes,high,no,firefox,5,sports
28497,Male,5,yes,noImage,no,high,yes,firefox,7,entertainment
180758,Male,3,no,noImage,yes,high,yes,firefox,4,sports
346635,Female,6,no,noImage,yes,medium,yes,firefox,6,entertainment
46645,Female,2,no,noImage,yes,high,yes,firefox,2.5,sports
203258,Female,3,no,noImage,yes,high,no,firefox,3.5,sports
134480,Female,2,no,noImage,yes,high,yes,firefox,2.5,sports
85548,Female,4,no,noImage,yes,high,no,opera,4,news
195994,Female,3,no,noImage,yes,high,no,firefox,4,sports
148316,Male,4,yes,noImage,no,high,yes,firefox,4,business
227466,Male,4,no,noImage,yes,high,no,edge,4,sports
68552,Male,2,no,noImage,yes,high,no,firefox,3,sports
252257,Female,3,no,noImage,yes,high,yes,firefox,4.5,sports
30126,Female,4,no,noImage,yes,high,no,firefox,4,sports
304353,Male,5,yes,noImage,no,high,no,firefox,3.6,sports
171968,Female,5,no,noImage,yes,low,yes,opera,6,entertainment
205839,Male,2,no,noImage,yes,high,no,firefox,4,sports
218640,Female,3,yes,noImage,maybe,high,no,edge,4,business
150568,Female,4,no,noImage,yes,medium,no,firefox,4.5,sports
382738,Female,2,no,noImage,yes,high,no,edge,4,sports
138940,Male,4,no,noImage,yes,high,yes,firefox,3.7,entertainment
258306,Male,3,no,noImage,no,high,yes,firefox,9.9,entertainment
190107,Male,3,no,noImage,yes,high,no,firefox,1.6,news
152373,Male,5,no,noImage,no,medium,no,firefox,4,sports
141875,Male,5,no,noImage,no,high,no,firefox,4,news
79586,Male,4,yes,high,no,high,yes,opera,4,sports
157289,Male,3,no,noImage,yes,high,no,firefox,4,sports
184498,Male,4,no,noImage,no,high,no,firefox,4,sports
109684,Female,4,no,noImage,yes,high,yes,firefox,3.5,news
199832,Male,5,no,noImage,no,high,no,firefox,4,sports
23545,Male,5,no,noImage,no,high,no,firefox,4,sports
175710,Female,3,yes,noImage,maybe,low,yes,firefox,4,sports
52028,Female,3,no,noImage,maybe,low,yes,opera,4,sports
315977,Male,6,no,noImage,no,high,no,edge,4,entertainment
202322,Male,5,no,noImage,no,high,no,firefox,4,sports
251825,Female,3,no,noImage,yes,high,yes,edge,4,sports
202115,Female,5,yes,noImage,maybe,high,no,firefox,4,sports
216824,Male,6,yes,noImage,no,high,yes,opera,4,news
145656,Female,7,no,noImage,yes,high,no,firefox,2.4,sports
137076,Male,3,yes,noImage,no,high,no,firefox,4,sports
152621,Male,4,yes,noImage,no,high,no,firefox,4,sports
27242,Male,4,no,noImage,no,high,yes,firefox,6,entertainment
358242,Male,5,yes,noImage,no,high,yes,firefox,4.5,business
184117,Female,4,yes,high,maybe,high,yes,firefox,2,sports
300290,Female,3,no,noImage,yes,high,yes,firefox,4,sports
149991,Male,3,yes,noImage,no,high,yes,edge,4.2,news
189759,Male,3,yes,noImage,no,medium,yes,firefox,4,sports
339482,Male,3,no,noImage,yes,high,no,firefox,6,sports
100933,Female,5,no,noImage,yes,low,no,firefox,4,sports
354558,Male,3,no,noImage,no,medium,no,firefox,6,sports
162613,Female,4,no,noImage,yes,high,yes,firefox,6,news
285052,Female,6,no,noImage,yes,low,no,firefox,1,sports
175044,Male,3,no,noImage,yes,high,no,firefox,4,business
45508,Male,7,no,noImage,yes,medium,no,firefox,2.2,sports
173351,Male,3,no,noImage,no,high,no,firefox,4.8,sports
173611,Female,3,no,noImage,yes,medium,no,firefox,4,sports
182543,Female,5,no,noImage,yes,high,no,firefox,4,lifestyle
143062,Male,2,no,noImage,yes,high,no,firefox,4,sports
137951,Female,3,no,noImage,yes,high,yes,firefox,4,lifestyle
293063,Male,3,no,noImage,yes,high,yes,edge,4,news
377754,Male,3,no,noImage,yes,high,no,firefox,4,sports
152373,Male,5,no,blurred,no,high,no,firefox,4,sports
193477,Male,3,no,noImage,no,high,no,firefox,5.5,sports
277323,Male,3,no,noImage,yes,high,no,firefox,4.5,news
69182,Female,2,no,noImage,yes,high,no,firefox,2.7,sports
219599,Female,5,no,noImage,maybe,high,no,firefox,4,sports
129371,Female,5,no,noImage,yes,high,yes,chrome,4,sports
470875,Male,2,no,noImage,yes,medium,no,edge,3.2,sports
201734,Male,4,no,noImage,yes,high,no,firefox,4.8,sports
58447,Male,4,yes,high,no,high,yes,firefox,5.5,sports
91689,Male,5,no,noImage,no,high,no,firefox,4,news
166546,Female,5,no,noImage,yes,high,no,firefox,2.4,sports
293324,Male,2,no,noImage,no,high,no,firefox,4,sports
219262,Male,2,no,noImage,yes,high,yes,firefox,5,sports
403391,Male,4,no,noImage,no,low,yes,firefox,6,entertainment
367749,Female,4,no,noImage,yes,high,yes,firefox,4.5,sports
128487,Female,2,no,noImage,yes,high,yes,firefox,4,sports
111363,Male,3,yes,noImage,no,high,yes,firefox,7.5,business
240869,Male,5,no,noImage,yes,high,no,firefox,3.5,sports
163278,Female,4,no,noImage,yes,high,yes,firefox,4,sports
416415,Male,3,no,noImage,yes,high,no,firefox,4.5,sports
280030,Male,5,no,noImage,no,high,no,firefox,4,lifestyle
251243,Female,5,no,noImage,yes,low,no,firefox,4,sports
167159,Male,5,yes,noImage,no,high,no,firefox,7,news
161857,Female,3,no,noImage,yes,high,no,chrome,4,sports
160035,Male,4,no,noImage,no,high,no,firefox,4,sports
190205,Male,4,no,noImage,no,high,no,firefox,2.5,lifestyle
161290,Female,3,no,noImage,yes,high,no,edge,4,lifestyle
112403,Male,3,no,noImage,yes,high,yes,firefox,4,entertainment
238726,Female,5,no,noImage,yes,high,no,firefox,4,sports
164530,Female,5,no,noImage,yes,high,yes,edge,2,sports
456572,Male,2,no,noImage,yes,high,no,firefox,3.5,sports
177675,Male,3,yes,noImage,no,high,yes,firefox,4,entertainment
246739,Male,5,yes,high,no,low,yes,firefox,5.5,sports
102953,Male,4,no,noImage,no,high,no,firefox,4,sports
224238,Male,2,no,noImage,yes,high,no,firefox,0.2,lifestyle
155489,Male,5,yes,noImage,no,high,yes,firefox,4.4,sports
156802,Male,5,yes,blurred,no,high,no,firefox,6,entertainment
168212,Male,5,yes,noImage,no,high,yes,firefox,4.5,sports
331395,Male,4,no,blurred,no,high,no,firefox,8.4,sports
261497,Male,4,no,noImage,no,high,no,edge,3.5,news
365511,Male,6,no,noImage,yes,high,no,chrome,4,sports
187999,Male,4,yes,noImage,no,high,no,firefox,4,sports
190350,Female,3,no,noImage,yes,high,yes,edge,3.5,news
166759,Female,2,no,noImage,yes,high,no,firefox,4,lifestyle
168262,Male,5,no,noImage,yes,high,yes,firefox,4.8,sports
122011,Female,4,yes,low,maybe,high,yes,firefox,3.8,business
165953,Male,5,yes,noImage,no,high,yes,firefox,4.5,sports
375980,Female,3,no,noImage,yes,medium,no,edge,3.7,sports
406463,Female,4,no,noImage,yes,medium,yes,firefox,4,business
231472,Male,5,yes,noImage,no,high,yes,firefox,4,business
78913,Male,6,no,noImage,no,low,no,firefox,5,entertainment
69107,Male,3,no,noImage,no,high,no,edge,4,sports
182387,Female,2,no,noImage,yes,high,no,opera,1.2,lifestyle
169002,Male,3,no,noImage,no,high,no,firefox,5.5,sports
229967,Male,5,yes,high,yes,low,no,firefox,5,sports
422836,Male,3,no,noImage,yes,high,no,firefox,4,sports
230922,Male,3,no,noImage,yes,low,yes,firefox,4,business
195892,Female,4,no,noImage,yes,high,no,edge,4,sports
163346,Female,7,no,noImage,yes,high,no,firefox,3.2,sports
82566,Male,5,no,noImage,no,high,no,firefox,5,sports
86505,Male,6,no,noImage,no,medium,no,firefox,2,sports
178780,Male,4,yes,noImage,no,low,yes,firefox,4.5,sports
173945,Female,2,no,noImage,yes,high,yes,firefox,2.7,business
176810,Male,5,no,noImage,no,high,no,firefox,4,sports
23813,Male,4,no,blurred,no,high,no,opera,3,entertainment
210736,Male,5,yes,high,yes,low,no,firefox,4,entertainment
343789,Male,3,no,blurred,no,high,no,firefox,5.5,sports
113838,Male,3,yes,noImage,no,medium,no,firefox,4.5,sports
121055,Male,3,yes,noImage,no,high,no,firefox,7,news
52171,Male,7,no,noImage,yes,high,no,firefox,4.5,lifestyle
566049,Male,2,no,noImage,yes,high,yes,firefox,0.8,sports
67433,Female,4,yes,noImage,maybe,high,no,firefox,4,sports
39014,Female,3,no,noImage,maybe,high,no,chrome,4,sports
51939,Female,2,no,noImage,yes,medium,yes,firefox,1.5,sports
100669,Male,3,yes,noImage,no,high,yes,opera,4,sports
155659,Male,5,yes,noImage,no,high,yes,firefox,4,sports
112847,Male,3,no,noImage,no,high,no,opera,4,sports
32185,Male,4,yes,noImage,no,low,yes,firefox,4,news
138370,Male,6,no,noImage,yes,high,yes,opera,4,sports
172281,Male,5,yes,high,no,low,no,firefox,5,entertainment
180505,Male,5,no,noImage,no,high,no,edge,4,sports
168262,Male,5,no,noImage,yes,high,yes,firefox,4,sports
85126,Female,3,no,noImage,yes,high,no,firefox,4,sports
113838,Male,3,no,noImage,no,high,yes,firefox,5,sports
197457,Female,3,no,blurred,yes,medium,no,firefox,3.8,sports
197905,Male,3,no,noImage,no,high,no,firefox,5,sports
316589,Male,3,yes,noImage,no,low,yes,firefox,4,sports
336367,Male,4,no,noImage,yes,low,yes,firefox,5,sports
143123,Male,4,yes,noImage,no,high,yes,firefox,4,entertainment
209955,Male,2,no,noImage,yes,high,no,firefox,4,sports
210013,Male,4,yes,noImage,no,high,no,firefox,4,sports
224541,Male,4,no,noImage,no,high,no,firefox,4,sports
275653,Female,4,no,blurred,yes,high,no,firefox,4,sports
88061,Female,5,no,noImage,yes,high,yes,opera,4,sports
195897,Male,4,yes,high,no,high,no,firefox,4,business
43206,Female,5,yes,noImage,yes,high,yes,firefox,5.5,sports
202950,Male,4,yes,noImage,no,high,no,firefox,4,sports
154093,Male,3,no,noImage,yes,high,no,edge,4,sports
112115,Male,3,yes,noImage,no,high,yes,firefox,5.5,sports
355954,Male,5,yes,noImage,no,high,no,firefox,6,sports
379418,Female,2,no,noImage,yes,high,no,firefox,4,sports
286372,Male,7,no,noImage,no,high,yes,firefox,4,entertainment
48087,Male,4,yes,high,no,medium,no,firefox,4.5,sports
387270,Female,3,yes,noImage,maybe,medium,no,firefox,4,sports
270043,Female,2,no,noImage,yes,high,no,firefox,1.6,sports
65738,Female,4,yes,noImage,maybe,high,no,firefox,1.5,entertainment
159888,Male,3,no,noImage,no,high,yes,firefox,4,sports
278039,Male,5,no,noImage,yes,medium,no,firefox,6,sports
265434,Female,2,no,noImage,yes,high,no,firefox,3,sports
52052,Female,7,yes,high,yes,medium,yes,firefox,5,entertainment
208882,Male,2,no,noImage,yes,high,no,edge,4,sports
229393,Male,2,no,blurred,yes,high,yes,firefox,4,sports
53513,Female,2,no,noImage,yes,low,yes,firefox,4.5,sports
225193,Male,4,no,noImage,no,high,no,firefox,6.3,sports
166809,Female,5,yes,noImage,yes,low,yes,firefox,5,sports
175674,Male,4,no,noImage,no,medium,no,firefox,6,entertainment
368947,Female,5,no,noImage,yes,high,yes,edge,4,business
194901,Male,3,yes,noImage,no,medium,no,firefox,5,sports
203173,Male,5,no,noImage,no,low,yes,firefox,4.5,sports
267431,Female,3,no,noImage,yes,high,yes,edge,5.5,sports
111836,Male,3,no,noImage,no,high,no,edge,5,sports
198613,Male,3,no,noImage,no,medium,yes,firefox,2.5,sports
149102,Male,4,yes,noImage,no,low,yes,firefox,3.5,entertainment
121111,Female,6,no,noImage,yes,high,no,firefox,4,news
130397,Male,3,no,noImage,yes,high,yes,opera,4,sports
212847,Male,4,no,noImage,no,high,no,firefox,4,sports
184198,Female,2,no,noImage,yes,medium,yes,firefox,1.3,sports
121287,Male,2,no,noImage,yes,high,yes,firefox,4,sports
120408,Male,8,no,noImage,yes,medium,no,firefox,2,entertainment
164678,Female,4,no,noImage,yes,high,yes,firefox,3.2,sports
388812,Male,3,no,noImage,yes,medium,no,edge,3.5,sports
294919,Male,4,no,noImage,yes,high,no,firefox,4,sports
101684,Male,3,no,noImage,no,high,yes,firefox,4,sports
36209,Male,7,yes,noImage,no,high,yes,firefox,2.2,sports
123983,Male,4,no,noImage,yes,medium,yes,opera,4,sports
340001,Male,4,no,noImage,no,high,no,firefox,4,entertainment
203828,Male,4,no,noImage,no,medium,no,firefox,4.5,entertainment
183789,Male,2,no,noImage,yes,medium,no,firefox,4,sports
305619,Male,3,yes,noImage,no,high,no,firefox,4,sports
174181,Male,6,no,noImage,no,high,yes,firefox,2,entertainment
131869,Female,6,no,noImage,yes,high,no,firefox,3.5,sports
43479,Male,5,no,noImage,no,high,no,firefox,4,entertainment
203126,Female,6,no,noImage,yes,high,yes,firefox,4,lifestyle
118792,Female,2,no,noImage,yes,medium,yes,firefox,0.9,sports
272913,Male,3,no,noImage,no,high,yes,firefox,3,sports
222011,Male,5,no,noImage,no,high,yes,firefox,4,business
301007,Male,4,no,noImage,no,high,yes,firefox,6,entertainment
197731,Male,5,no,noImage,no,high,no,firefox,4,sports
173736,Male,2,no,noImage,yes,high,yes,firefox,4,sports
182590,Female,2,no,noImage,yes,high,yes,firefox,3.8,lifestyle
93211,Female,6,yes,noImage,maybe,low,yes,firefox,2.2,news
24763,Male,4,no,high,yes,high,no,firefox,4,sports
219021,Male,5,yes,noImage,yes,low,no,firefox,4.8,news
137229,Male,4,yes,noImage,yes,medium,yes,firefox,4.5,sports
281030,Male,3,no,noImage,no,high,no,firefox,4.5,entertainment
234108,Male,2,no,noImage,yes,high,no,firefox,4,sports
46868,Female,3,no,noImage,yes,medium,yes,firefox,1.5,sports
162667,Male,2,no,noImage,yes,high,no,firefox,4,lifestyle
173291,Female,5,no,noImage,yes,high,no,firefox,4,sports
305160,Male,5,no,noImage,no,high,no,firefox,4,sports
212954,Male,5,yes,noImage,no,high,no,firefox,6,sports
112284,Female,4,no,noImage,yes,high,yes,firefox,4,news
164198,Male,5,yes,high,no,high,yes,edge,4.5,sports
152958,Male,4,yes,noImage,no,high,no,firefox,4,sports
145389,Female,2,no,noImage,yes,high,no,firefox,2.5,sports
119570,Male,5,yes,noImage,no,medium,yes,firefox,5,entertainment
272343,Female,4,yes,noImage,maybe,high,no,firefox,4,sports
187720,Male,4,no,noImage,no,high,no,firefox,4.1,sports
145409,Male,5,yes,noImage,no,high,no,firefox,5,sports
208726,Female,4,no,noImage,yes,low,no,firefox,4.5,sports
